Exam,Section(s),Day,Date,Start,Finish,Location
STAT 437,001,Tuesday,"April 24, 2018",12:30 PM,3:00 PM,PAC Upper 11
STAT 441,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,STC 0040
STAT 442,001,Monday,"April 23, 2018",9:00 AM,11:30 AM,RCH 308
STAT 443,001,Thursday,"April 12, 2018",4:00 PM,6:30 PM,M3 1006
STAT 444,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,STC 0050
STAT 450,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,PAC 6
STAT 454,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,STC 0050
STAT 835,001,Tuesday,"April 10, 2018",7:30 PM,10:00 PM,PAC 3
STAT 836,001,Thursday,"April 12, 2018",12:30 PM,3:00 PM,RCH 207
STAT 837,001,Tuesday,"April 24, 2018",12:30 PM,3:00 PM,PAC Upper 11
STAT 841,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,STC 0040
STAT 844,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,STC 0050
STAT 850,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,PAC 6
STAT 854,001,Tuesday,"April 10, 2018",9:00 AM,11:30 AM,STC 0050
SWREN 120R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SWREN 221R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SWREN 222R,081 Online,See https://uwaterloo.ca/quest/help/students/how-do-i/online-exam-schedule,,,,
SYDE 112,001,Friday,"April 13, 2018",12:30 PM,3:00 PM,RCH 301
SYDE 114,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,RCH 301
SYDE 182,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,"E5 3101,3102"
SYDE 211,001,Wednesday,"April 11, 2018",12:30 PM,3:00 PM,DC 1351
SYDE 223,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,DC 1351
SYDE 261,001,Friday,"April 13, 2018",9:00 AM,11:30 AM,"RCH 103,105"
SYDE 283,001,Tuesday,"April 17, 2018",9:00 AM,11:30 AM,"RCH 103,105"
SYDE 285,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,"RCH 103,105"
SYDE 312,001,Tuesday,"April 10, 2018",12:30 PM,3:00 PM,"RCH 307,308"
SYDE 322,001,Monday,"April 9, 2018",9:00 AM,11:30 AM,RCH 306
SYDE 332,001,Thursday,"April 19, 2018",9:00 AM,11:30 AM,RCH 307
SYDE 334,001,Saturday,"April 21, 2018",12:30 PM,3:00 PM,"PAC Upper 9,10,11"
SYDE 348,001,Thursday,"April 12, 2018",9:00 AM,11:30 AM,E2 1310
SYDE 351,001,Wednesday,"April 11, 2018",4:00 PM,6:30 PM,"E5 3101,3102"
SYDE 352,001,Wednesday,"April 25, 2018",9:00 AM,11:30 AM,RCH 301
SYDE 372,001,Friday,"April 20, 2018",9:00 AM,11:30 AM,RCH 301
SYDE 384,001,Tuesday,"April 17, 2018",12:30 PM,3:00 PM,RCH 204
WS 101,001,Friday,"April 20, 2018",12:30 PM,3:00 PM,HH 1102
WS 202,001,Exam removed from schedule. Contact instructor for further information.,,,,
WS 325,001,Monday,"April 9, 2018",12:30 PM,3:00 PM,SJ2 2007
